indicatorId,geoUnit,year,value,qualifier,magnitude
MENF.5T8,ESP,2003,25893,UIS_EST,
MENF.5T8,ESP,2004,-9763,UIS_EST,
MENF.5T8,ESP,2005,-7033,UIS_EST,
MENF.5T8,ESP,2006,-6448,UIS_EST,
MENF.5T8,ESP,2007,6916,UIS_EST,
MENF.5T8,ESP,2008,14425,UIS_EST,
MENF.5T8,ESP,2009,24503,UIS_EST,
MENF.5T8,ESP,2010,30674,UIS_EST,
MENF.5T8,ESP,2011,34855,UIS_EST,
MENF.5T8,ESP,2012,25018,UIS_EST,
MENF.5T8,ESP,2013,26250,UIS_EST,
MENF.5T8,ESP,2016,11681,,
MENF.5T8,ESP,2017,23299,,
MENF.5T8,ESP,2018,28582,,
MENF.5T8,ESP,2019,34005,UIS_EST,
MENF.5T8,ESP,2020,34950,,
MENF.5T8,ESP,2021,33698,UIS_EST,
MENF.5T8,ESP,2022,40854,UIS_EST,
MENF.5T8,EST,2000,-2697,UIS_EST,
MENF.5T8,EST,2001,-3430,UIS_EST,
MENF.5T8,EST,2002,-3032,UIS_EST,
MENF.5T8,EST,2003,-2862,UIS_EST,
MENF.5T8,EST,2004,-2427,UIS_EST,
MENF.5T8,EST,2005,-2240,UIS_EST,
MENF.5T8,EST,2006,-2186,UIS_EST,
MENF.5T8,EST,2007,-2209,UIS_EST,
MENF.5T8,EST,2008,-2385,UIS_EST,
MENF.5T8,EST,2009,-2630,UIS_EST,
MENF.5T8,EST,2010,-2758,UIS_EST,
MENF.5T8,EST,2011,-2849,UIS_EST,
MENF.5T8,EST,2012,-2889,UIS_EST,
MENF.5T8,EST,2013,-2303,UIS_EST,
MENF.5T8,EST,2014,-1960,UIS_EST,
MENF.5T8,EST,2015,-1474,,
MENF.5T8,EST,2016,-546,,
MENF.5T8,EST,2017,21.5,,
MENF.5T8,EST,2018,686,,
MENF.5T8,EST,2019,1426,UIS_EST,
MENF.5T8,EST,2020,1772,,
MENF.5T8,EST,2021,1496,UIS_EST,
MENF.5T8,EST,2022,1534,UIS_EST,
MENF.5T8,FIN,2000,-4318,UIS_EST,
MENF.5T8,FIN,2001,-3522,UIS_EST,
MENF.5T8,FIN,2002,-3275,UIS_EST,
MENF.5T8,FIN,2003,-2914,UIS_EST,
MENF.5T8,FIN,2004,2122,UIS_EST,
MENF.5T8,FIN,2005,2732,UIS_EST,
MENF.5T8,FIN,2006,5479,UIS_EST,
MENF.5T8,FIN,2007,3937,UIS_EST,
MENF.5T8,FIN,2008,4642,UIS_EST,
MENF.5T8,FIN,2009,5404,UIS_EST,
MENF.5T8,FIN,2010,6572,UIS_EST,
MENF.5T8,FIN,2011,7911,UIS_EST,
MENF.5T8,FIN,2012,9403,UIS_EST,
MENF.5T8,FIN,2013,13565,UIS_EST,
MENF.5T8,FIN,2014,13919,UIS_EST,
MENF.5T8,FIN,2015,13804,,
MENF.5T8,FIN,2016,13017,,
MENF.5T8,FIN,2017,13198,,
MENF.5T8,FIN,2018,12385,,
MENF.5T8,FIN,2019,12453,UIS_EST,
MENF.5T8,FIN,2020,12594,,
MENF.5T8,FIN,2021,14466,UIS_EST,
MENF.5T8,FIN,2022,17401,UIS_EST,
MENF.5T8,FJI,2004,2583,UIS_EST,
MENF.5T8,FJI,2008,5730,UIS_EST,
MENF.5T8,FRA,2000,87104,UIS_EST,
MENF.5T8,FRA,2001,94683,UIS_EST,
MENF.5T8,FRA,2002,110146,UIS_EST,
MENF.5T8,FRA,2003,164696,UIS_EST,
MENF.5T8,FRA,2004,191533,UIS_EST,
MENF.5T8,FRA,2005,187746,UIS_EST,
MENF.5T8,FRA,2006,194013,UIS_EST,
MENF.5T8,FRA,2007,191637,UIS_EST,
MENF.5T8,FRA,2008,196220,UIS_EST,
MENF.5T8,FRA,2009,195662,UIS_EST,
MENF.5T8,FRA,2010,202514,UIS_EST,
MENF.5T8,FRA,2011,207921,UIS_EST,
MENF.5T8,FRA,2012,207054,UIS_EST,
MENF.5T8,FRA,2013,151696,UIS_EST,
MENF.5T8,FRA,2014,152847,UIS_EST,
MENF.5T8,FRA,2015,152529,,
MENF.5T8,FRA,2016,154324,,
MENF.5T8,FRA,2017,163436,,
MENF.5T8,FRA,2018,129867,,
MENF.5T8,FRA,2019,143180,UIS_EST,
MENF.5T8,FRA,2020,143571,,
MENF.5T8,FRA,2021,147210,UIS_EST,
MENF.5T8,FRA,2022,149943.640625,UIS_EST,
MENF.5T8,GAB,2001,-3319,UIS_EST,
MENF.5T8,GAB,2003,-4353,UIS_EST,
MENF.5T8,GBR,2000,201670,UIS_EST,
MENF.5T8,GBR,2001,200779,UIS_EST,
MENF.5T8,GBR,2002,198386,UIS_EST,
MENF.5T8,GBR,2003,225538,UIS_EST,
MENF.5T8,GBR,2004,276708,UIS_EST,
MENF.5T8,GBR,2005,295790,UIS_EST,
MENF.5T8,GBR,2006,307229,UIS_EST,
MENF.5T8,GBR,2007,326991,UIS_EST,
MENF.5T8,GBR,2008,319716,UIS_EST,
MENF.5T8,GBR,2009,345115,UIS_EST,
MENF.5T8,GBR,2010,365320,UIS_EST,
MENF.5T8,GBR,2011,391144,UIS_EST,
MENF.5T8,GBR,2012,401064,UIS_EST,
MENF.5T8,GBR,2013,388063,UIS_EST,
MENF.5T8,GBR,2014,398651,UIS_EST,
MENF.5T8,GBR,2015,399352,,
MENF.5T8,GBR,2016,397490,,
MENF.5T8,GBR,2017,399175,,
MENF.5T8,GBR,2018,412814,,
MENF.5T8,GBR,2019,449552,UIS_EST,
MENF.5T8,GBR,2020,510789,,
MENF.5T8,GBR,2021,561016,UIS_EST,
MENF.5T8,GBR,2022,633392,UIS_EST,
MENF.5T8,GEO,2000,-4920,UIS_EST,
MENF.5T8,GEO,2001,-4659,UIS_EST,
MENF.5T8,GEO,2002,-4650,UIS_EST,
MENF.5T8,GEO,2003,-4921,UIS_EST,
MENF.5T8,GEO,2004,-5191,UIS_EST,
MENF.5T8,GEO,2005,-5747,UIS_EST,
MENF.5T8,GEO,2006,-6128,UIS_EST,
MENF.5T8,GEO,2007,-6769,UIS_EST,
MENF.5T8,GEO,2008,-7059,UIS_EST,
MENF.5T8,GEO,2009,-7771,UIS_EST,
MENF.5T8,GEO,2010,-7396,UIS_EST,
MENF.5T8,GEO,2011,-6583,UIS_EST,
MENF.5T8,GEO,2012,-8199,UIS_EST,
MENF.5T8,GEO,2013,-3763,UIS_EST,
MENF.5T8,GEO,2015,-4091,,
MENF.5T8,GEO,2016,-2299,,
MENF.5T8,GEO,2017,-3340,,
MENF.5T8,GEO,2018,-439,,
MENF.5T8,GEO,2019,2480,UIS_EST,
MENF.5T8,GEO,2020,3900,,
MENF.5T8,GEO,2021,5454,UIS_EST,
MENF.5T8,GEO,2022,8652,UIS_EST,
MENF.5T8,GHA,2007,-7261,UIS_EST,
MENF.5T8,GHA,2008,-6409,UIS_EST,
MENF.5T8,GHA,2011,-4568,UIS_EST,
MENF.5T8,GHA,2012,-1284,UIS_EST,
MENF.5T8,GHA,2013,38,UIS_EST,
MENF.5T8,GHA,2014,3589,UIS_EST,
MENF.5T8,GHA,2015,4443,,
MENF.5T8,GHA,2016,2028,,
MENF.5T8,GHA,2017,-1923,,
MENF.5T8,GHA,2018,-6414,,
MENF.5T8,GHA,2019,-10439,UIS_EST,
MENF.5T8,GHA,2020,-13384,,
MENF.5T8,GHA,2021,-15168,UIS_EST,
MENF.5T8,GHA,2022,-16901,UIS_EST,
MENF.5T8,GIB,2000,-16,UIS_EST,
MENF.5T8,GIB,2001,-18,UIS_EST,
MENF.5T8,GIB,2002,-20,UIS_EST,
MENF.5T8,GIB,2003,-21,UIS_EST,
MENF.5T8,GIB,2008,-664,UIS_EST,
MENF.5T8,GIB,2016,-1750,,
MENF.5T8,GIB,2020,-1215,,
MENF.5T8,GIN,2004,-3533,UIS_EST,
MENF.5T8,GIN,2006,-4150,UIS_EST,
MENF.5T8,GIN,2008,-5024,UIS_EST,
MENF.5T8,GIN,2011,-5860,UIS_EST,
MENF.5T8,GIN,2012,-6200,UIS_EST,
MENF.5T8,GIN,2017,-8634,,
MENF.5T8,GIN,2022,-7593,UIS_EST,
MENF.5T8,GMB,2000,-749,UIS_EST,
MENF.5T8,GRC,2002,-40923,UIS_EST,
MENF.5T8,GRC,2003,-32667,UIS_EST,
MENF.5T8,GRC,2004,-27785,UIS_EST,
MENF.5T8,GRC,2005,-21819,UIS_EST,
MENF.5T8,GRC,2006,-17482,UIS_EST,
MENF.5T8,GRC,2007,-10539,UIS_EST,
MENF.5T8,GRC,2010,-2102,UIS_EST,
MENF.5T8,GRC,2011,3407,UIS_EST,
MENF.5T8,GRC,2012,-5091,UIS_EST,
MENF.5T8,GRC,2013,-6338,UIS_EST,
MENF.5T8,GRC,2016,-11978,,
MENF.5T8,GRC,2017,-12899,,
MENF.5T8,GRC,2018,-12784,,
MENF.5T8,GRC,2019,-11803,UIS_EST,
MENF.5T8,GRC,2020,-18017,,
MENF.5T8,GRC,2021,-16812,UIS_EST,
MENF.5T8,GRC,2022,-11699,UIS_EST,
MENF.5T8,GRD,2009,3599,UIS_EST,
MENF.5T8,GRD,2015,5817,UIS_EST,
MENF.5T8,GRD,2016,5793,,
MENF.5T8,GRD,2017,6058,,
MENF.5T8,GRD,2018,7395,,
MENF.5T8,GTM,2019,-2404,UIS_EST,
MENF.5T8,GUY,2004,-1106,UIS_EST,
MENF.5T8,GUY,2005,-1105,UIS_EST,
MENF.5T8,GUY,2007,-1448,UIS_EST,
MENF.5T8,GUY,2009,-1657,UIS_EST,
MENF.5T8,GUY,2010,-872,UIS_EST,
MENF.5T8,GUY,2011,-1714,UIS_EST,
MENF.5T8,GUY,2012,-1648,UIS_EST,
MENF.5T8,HKG,2001,-26743,UIS_EST,
MENF.5T8,HKG,2002,-29200,UIS_EST,
MENF.5T8,HKG,2003,-31696,UIS_EST,
MENF.5T8,HKG,2004,-30564,UIS_EST,
MENF.5T8,HKG,2005,-30163,UIS_EST,
MENF.5T8,HKG,2006,-26600,UIS_EST,
MENF.5T8,HKG,2007,-27280,UIS_EST,
MENF.5T8,HKG,2008,-26375,UIS_EST,
MENF.5T8,HKG,2009,-24015,UIS_EST,
MENF.5T8,HKG,2010,-22686,UIS_EST,
MENF.5T8,HKG,2011,-13427,UIS_EST,
MENF.5T8,HKG,2012,-9820,UIS_EST,
MENF.5T8,HKG,2013,-5484,UIS_EST,
MENF.5T8,HKG,2014,-4010,UIS_EST,
MENF.5T8,HKG,2015,-4458,,
MENF.5T8,HKG,2016,-5321,,
MENF.5T8,HKG,2017,-2239.35791015625,,
MENF.5T8,HKG,2018,735.6199951171875,UIS_EST,
MENF.5T8,HKG,2019,6367.01123046875,UIS_EST,
MENF.5T8,HKG,2020,11934,UIS_EST,
MENF.5T8,HKG,2021,12334,UIS_EST,
MENF.5T8,HKG,2022,16695,UIS_EST,
MENF.5T8,HND,2003,-2187,UIS_EST,
MENF.5T8,HND,2010,-2710,UIS_EST,
MENF.5T8,HND,2012,-2638,UIS_EST,
MENF.5T8,HND,2013,-2458,UIS_EST,
MENF.5T8,HND,2014,-2920,UIS_EST,
MENF.5T8,HND,2015,-3134,,
MENF.5T8,HND,2016,-2346,,
MENF.5T8,HND,2017,-2265,,
MENF.5T8,HND,2018,-2792,,
MENF.5T8,HND,2019,-3258,UIS_EST,
MENF.5T8,HRV,2001,-5246,UIS_EST,
MENF.5T8,HRV,2002,-7366,UIS_EST,
MENF.5T8,HRV,2003,-5671,UIS_EST,
MENF.5T8,HRV,2005,-5219,UIS_EST,
MENF.5T8,HRV,2006,-5322,UIS_EST,
MENF.5T8,HRV,2007,-5339,UIS_EST,
MENF.5T8,HRV,2008,-4217,UIS_EST,
MENF.5T8,HRV,2009,-8521,UIS_EST,
MENF.5T8,HRV,2010,-8502,UIS_EST,
MENF.5T8,HRV,2011,-8744,UIS_EST,
MENF.5T8,HRV,2012,-7711,UIS_EST,
MENF.5T8,HRV,2013,-8036,UIS_EST,
MENF.5T8,HRV,2014,-8197,UIS_EST,
MENF.5T8,HRV,2015,-8025,,
MENF.5T8,HRV,2016,-8536,,
MENF.5T8,HRV,2017,-4916,,
MENF.5T8,HRV,2018,-4745,,
MENF.5T8,HRV,2019,-4452,UIS_EST,
MENF.5T8,HRV,2020,-5264,,
MENF.5T8,HRV,2021,-6173,UIS_EST,
MENF.5T8,HRV,2022,-4312,UIS_EST,
MENF.5T8,HUN,2000,3974,UIS_EST,
MENF.5T8,HUN,2001,4982,UIS_EST,
MENF.5T8,HUN,2002,5270,UIS_EST,
MENF.5T8,HUN,2003,5675,UIS_EST,
MENF.5T8,HUN,2004,6898,UIS_EST,
MENF.5T8,HUN,2005,7301,UIS_EST,
MENF.5T8,HUN,2006,8070,UIS_EST,
MENF.5T8,HUN,2007,8396,UIS_EST,
MENF.5T8,HUN,2008,8680,UIS_EST,
MENF.5T8,HUN,2009,7264,UIS_EST,
MENF.5T8,HUN,2010,7765,UIS_EST,
MENF.5T8,HUN,2011,8362,UIS_EST,
MENF.5T8,HUN,2012,9627,UIS_EST,
MENF.5T8,HUN,2013,11851,UIS_EST,
MENF.5T8,HUN,2014,13641,UIS_EST,
MENF.5T8,HUN,2015,11064,,
MENF.5T8,HUN,2016,14520,,
MENF.5T8,HUN,2017,16229,,
MENF.5T8,HUN,2018,19461,,
MENF.5T8,HUN,2019,22505,UIS_EST,
MENF.5T8,HUN,2020,24693,,
MENF.5T8,HUN,2021,24158,UIS_EST,
MENF.5T8,HUN,2022,26432,UIS_EST,
MENF.5T8,IDN,2005,-29840,UIS_EST,
MENF.5T8,IDN,2006,-26287,UIS_EST,
MENF.5T8,IDN,2007,-28710,UIS_EST,
MENF.5T8,IDN,2008,-29806,UIS_EST,
MENF.5T8,IDN,2010,-31123,UIS_EST,
MENF.5T8,IDN,2012,-29164,UIS_EST,
MENF.5T8,IDN,2015,-37545,,
MENF.5T8,IDN,2016,-40102,,
MENF.5T8,IDN,2017,-40787,,
MENF.5T8,IDN,2018,-44143,,
MENF.5T8,IND,2000,-59904,UIS_EST,
MENF.5T8,IND,2001,-76464,UIS_EST,
MENF.5T8,IND,2002,-95829,UIS_EST,
MENF.5T8,IND,2003,-112309,UIS_EST,
MENF.5T8,IND,2004,-127872,UIS_EST,
MENF.5T8,IND,2005,-136196,UIS_EST,
MENF.5T8,IND,2006,-135340,UIS_EST,
MENF.5T8,IND,2011,-174913,UIS_EST,
MENF.5T8,IND,2012,-162145,UIS_EST,
MENF.5T8,IND,2013,-157208,UIS_EST,
MENF.5T8,IND,2014,-178104,UIS_EST,
MENF.5T8,IND,2015,-216288,,
MENF.5T8,IND,2016,-262035,,
MENF.5T8,IND,2017,-296386,,
MENF.5T8,IND,2018,-333589,,
MENF.5T8,IND,2019,-415267,UIS_EST,
MENF.5T8,IND,2020,-473116,,
MENF.5T8,IND,2021,-467047,UIS_EST,
MENF.5T8,IND,2022,-574964,UIS_EST,
MENF.5T8,IRL,2000,-10177,UIS_EST,
MENF.5T8,IRL,2001,-7323,UIS_EST,
MENF.5T8,IRL,2002,-6000,UIS_EST,
MENF.5T8,IRL,2003,-5607,UIS_EST,
MENF.5T8,IRL,2004,-4710,UIS_EST,
MENF.5T8,IRL,2005,-6225,UIS_EST,
MENF.5T8,IRL,2006,-7022,UIS_EST,
MENF.5T8,IRL,2007,-2501,UIS_EST,
MENF.5T8,IRL,2008,-5259,UIS_EST,
MENF.5T8,IRL,2009,-5531,UIS_EST,
MENF.5T8,IRL,2010,-6443,UIS_EST,
MENF.5T8,IRL,2011,495,UIS_EST,
MENF.5T8,IRL,2012,-7463,UIS_EST,
MENF.5T8,IRL,2013,-3523,UIS_EST,
MENF.5T8,IRL,2014,-1140,UIS_EST,
MENF.5T8,IRL,2015,740,,
MENF.5T8,IRL,2016,3163,,
MENF.5T8,IRL,2017,4908,,
MENF.5T8,IRL,2018,7301,,
MENF.5T8,IRL,2019,9366,UIS_EST,
MENF.5T8,IRL,2020,8962,,
MENF.5T8,IRL,2021,7345,UIS_EST,
MENF.5T8,IRL,2022,10165,UIS_EST,
MENF.5T8,IRN,2003,-17817,UIS_EST,
MENF.5T8,IRN,2004,-19053,UIS_EST,
MENF.5T8,IRN,2005,-21346,UIS_EST,
MENF.5T8,IRN,2006,-22701,UIS_EST,
MENF.5T8,IRN,2007,-27311,UIS_EST,
MENF.5T8,IRN,2008,-31911,UIS_EST,
MENF.5T8,IRN,2009,-38270,UIS_EST,
MENF.5T8,IRN,2010,-41341,UIS_EST,
MENF.5T8,IRN,2011,-46419,UIS_EST,
MENF.5T8,IRN,2012,-47386,UIS_EST,
MENF.5T8,IRN,2013,-42440,UIS_EST,
MENF.5T8,IRN,2014,-39540,UIS_EST,
MENF.5T8,IRN,2015,-37374,,
MENF.5T8,IRN,2016,-34075,,
MENF.5T8,IRN,2017,-32180,,
MENF.5T8,IRN,2018,-36323,,
MENF.5T8,IRN,2019,-38108,UIS_EST,
MENF.5T8,IRN,2020,-44309,,
MENF.5T8,IRQ,2000,3329,UIS_EST,
MENF.5T8,IRQ,2004,-625,UIS_EST,
MENF.5T8,ISL,2000,-1953,UIS_EST,
MENF.5T8,ISL,2001,-2188,UIS_EST,
MENF.5T8,ISL,2002,-2447,UIS_EST,
MENF.5T8,ISL,2003,-2524,UIS_EST,
MENF.5T8,ISL,2004,-1682,UIS_EST,
MENF.5T8,ISL,2006,-1710,UIS_EST,
MENF.5T8,ISL,2007,-1695,UIS_EST,
MENF.5T8,ISL,2008,-1689,UIS_EST,
MENF.5T8,ISL,2009,-1850,UIS_EST,
MENF.5T8,ISL,2010,-1890,UIS_EST,
MENF.5T8,ISL,2011,-1606,UIS_EST,
MENF.5T8,ISL,2012,-1550,UIS_EST,
MENF.5T8,ISL,2013,-1592,UIS_EST,
MENF.5T8,ISL,2014,-1263,UIS_EST,
MENF.5T8,ISL,2016,-1401,,
MENF.5T8,ISL,2017,-1411,,
MENF.5T8,ISL,2018,-1873,,
MENF.5T8,ISL,2019,-1160,UIS_EST,
MENF.5T8,ISL,2020,-1112,,
MENF.5T8,ISL,2021,-1027,UIS_EST,
MENF.5T8,ISL,2022,-577,UIS_EST,
MENF.5T8,ISR,2010,-10935,UIS_EST,
MENF.5T8,ISR,2011,-10211,UIS_EST,
MENF.5T8,ISR,2012,-10528,UIS_EST,
MENF.5T8,ISR,2013,-3602,UIS_EST,
MENF.5T8,ISR,2014,-3613,UIS_EST,
MENF.5T8,ISR,2020,-5213,,
MENF.5T8,ISR,2021,-5162,UIS_EST,
MENF.5T8,ISR,2022,-5817,UIS_EST,
MENF.5T8,ITA,2000,-14303,UIS_EST,
MENF.5T8,ITA,2001,-10726,UIS_EST,
MENF.5T8,ITA,2002,-11088,UIS_EST,
MENF.5T8,ITA,2003,-4569,UIS_EST,
MENF.5T8,ITA,2004,8504,UIS_EST,
MENF.5T8,ITA,2005,12974,UIS_EST,
MENF.5T8,ITA,2006,17634,UIS_EST,
MENF.5T8,ITA,2007,24183,UIS_EST,
MENF.5T8,ITA,2008,35287,UIS_EST,
MENF.5T8,ITA,2009,29109,UIS_EST,
MENF.5T8,ITA,2010,29202,UIS_EST,
MENF.5T8,ITA,2011,29370,UIS_EST,
MENF.5T8,ITA,2012,29803,UIS_EST,
MENF.5T8,ITA,2013,32089,UIS_EST,
MENF.5T8,ITA,2014,32614,UIS_EST,
MENF.5T8,ITA,2015,29446,,
MENF.5T8,ITA,2016,25393,,
MENF.5T8,ITA,2017,22701,,
MENF.5T8,ITA,2018,30412,,
MENF.5T8,ITA,2019,-25294,UIS_EST,
MENF.5T8,ITA,2020,-26005,,
MENF.5T8,ITA,2021,-12558,UIS_EST,
MENF.5T8,ITA,2022,3477,UIS_EST,
MENF.5T8,JAM,2000,-4264,UIS_EST,
MENF.5T8,JAM,2019,1110,UIS_EST,
MENF.5T8,JOR,2000,311,UIS_EST,
MENF.5T8,JOR,2003,3431,UIS_EST,
MENF.5T8,JOR,2004,10931,UIS_EST,
MENF.5T8,JOR,2005,8974,UIS_EST,
MENF.5T8,JOR,2006,8399,UIS_EST,
MENF.5T8,JOR,2007,8942,UIS_EST,
MENF.5T8,JOR,2008,12603,UIS_EST,
MENF.5T8,JOR,2009,12663,UIS_EST,
MENF.5T8,JOR,2010,11887,UIS_EST,
MENF.5T8,JOR,2011,8767,UIS_EST,
MENF.5T8,JOR,2012,10595,UIS_EST,
MENF.5T8,JOR,2015,17752,,
MENF.5T8,JOR,2016,22203,,
MENF.5T8,JOR,2017,14501,,
MENF.5T8,JOR,2018,17993,,
MENF.5T8,JOR,2019,12325,UIS_EST,
MENF.5T8,JOR,2020,9178,,
MENF.5T8,JOR,2021,9932,UIS_EST,
MENF.5T8,JOR,2022,5948,UIS_EST,
MENF.5T8,JPN,2013,102363,UIS_EST,
MENF.5T8,JPN,2014,98784,UIS_EST,
MENF.5T8,JPN,2015,101401,,
MENF.5T8,JPN,2016,111778,,
MENF.5T8,JPN,2017,132567,,
MENF.5T8,JPN,2018,150645,,
MENF.5T8,JPN,2019,170687,UIS_EST,
MENF.5T8,JPN,2020,189786,,
MENF.5T8,JPN,2021,186848,UIS_EST,
MENF.5T8,JPN,2022,168012,UIS_EST,
MENF.5T8,KAZ,2000,-12210,UIS_EST,
MENF.5T8,KAZ,2001,-17731,UIS_EST,
MENF.5T8,KAZ,2003,-19212,UIS_EST,
MENF.5T8,KAZ,2004,-18837,UIS_EST,
MENF.5T8,KAZ,2005,-20010,UIS_EST,
MENF.5T8,KAZ,2006,-16323,UIS_EST,
MENF.5T8,KAZ,2007,-17401,UIS_EST,
MENF.5T8,KAZ,2008,-35881,UIS_EST,
MENF.5T8,KAZ,2009,-25473,UIS_EST,
MENF.5T8,KAZ,2010,-27293,UIS_EST,
MENF.5T8,KAZ,2011,-31883,UIS_EST,
MENF.5T8,KAZ,2012,-33462,UIS_EST,
MENF.5T8,KAZ,2013,-45462,UIS_EST,
MENF.5T8,KAZ,2014,-56020,UIS_EST,
MENF.5T8,KAZ,2015,-68276,,
MENF.5T8,KAZ,2016,-77680,,
MENF.5T8,KAZ,2017,-71009,,
MENF.5T8,KAZ,2018,-73787,,
MENF.5T8,KAZ,2019,-66619,UIS_EST,
MENF.5T8,KAZ,2020,-39159,,
MENF.5T8,KEN,2016,-9317,,
MENF.5T8,KEN,2017,-9894,,
MENF.5T8,KEN,2019,-9701,UIS_EST,
MENF.5T8,KGZ,2001,4601,UIS_EST,
MENF.5T8,KGZ,2002,8334,UIS_EST,
MENF.5T8,KGZ,2003,10554,UIS_EST,
MENF.5T8,KGZ,2004,13017,UIS_EST,
MENF.5T8,KGZ,2005,20481,UIS_EST,
MENF.5T8,KGZ,2006,23670,UIS_EST,
MENF.5T8,KGZ,2007,23121,UIS_EST,
MENF.5T8,KGZ,2008,21286,UIS_EST,
MENF.5T8,KGZ,2009,15763,UIS_EST,
MENF.5T8,KGZ,2010,11437,UIS_EST,
MENF.5T8,KGZ,2011,7551,UIS_EST,
MENF.5T8,KGZ,2012,4249,UIS_EST,
MENF.5T8,KGZ,2013,5351,UIS_EST,
MENF.5T8,KGZ,2014,3703,UIS_EST,
MENF.5T8,KGZ,2015,3269,,
MENF.5T8,KGZ,2016,3339,,
MENF.5T8,KGZ,2017,3739,,
MENF.5T8,KGZ,2018,3712,,
MENF.5T8,KGZ,2019,6599,UIS_EST,
MENF.5T8,KGZ,2020,22757,,
MENF.5T8,KGZ,2021,46247,UIS_EST,
MENF.5T8,KGZ,2022,63577,UIS_EST,
MENF.5T8,KHM,2001,-1742,UIS_EST,
MENF.5T8,KHM,2002,-1870,UIS_EST,
MENF.5T8,KHM,2004,-2327,UIS_EST,
MENF.5T8,KHM,2006,-2453,UIS_EST,
MENF.5T8,KHM,2021,-6896,UIS_EST,
MENF.5T8,KIR,2000,-917,UIS_EST,
MENF.5T8,KIR,2001,-907,UIS_EST,
MENF.5T8,KIR,2002,-900,UIS_EST,
MENF.5T8,KIR,2003,-900,UIS_EST,
MENF.5T8,KIR,2004,-924,UIS_EST,
MENF.5T8,KIR,2005,-906,UIS_EST,
MENF.5T8,KIR,2006,-926,UIS_EST,
MENF.5T8,KIR,2007,-946,UIS_EST,
MENF.5T8,KIR,2008,-983,UIS_EST,
MENF.5T8,KIR,2012,-1088,UIS_EST,
MENF.5T8,KNA,2001,-401,UIS_EST,
MENF.5T8,KNA,2002,-436,UIS_EST,
MENF.5T8,KNA,2003,-406,UIS_EST,
MENF.5T8,KNA,2004,-406,UIS_EST,
MENF.5T8,KNA,2005,-470,UIS_EST,
MENF.5T8,KNA,2006,-503,UIS_EST,
MENF.5T8,KNA,2007,-542,UIS_EST,
MENF.5T8,KNA,2008,-506,UIS_EST,
MENF.5T8,KNA,2014,2089,UIS_EST,
MENF.5T8,KOR,2000,-66099,UIS_EST,
MENF.5T8,KOR,2001,-72474,UIS_EST,
MENF.5T8,KOR,2002,-78174,UIS_EST,
MENF.5T8,KOR,2003,-79628,UIS_EST,
MENF.5T8,KOR,2004,-78598,UIS_EST,
MENF.5T8,KOR,2005,-78533,UIS_EST,
MENF.5T8,KOR,2006,-77339,UIS_EST,
MENF.5T8,KOR,2007,-74137,UIS_EST,
MENF.5T8,KOR,2008,-71095,UIS_EST,
MENF.5T8,KOR,2009,-68652,UIS_EST,
MENF.5T8,KOR,2010,-59006,UIS_EST,
MENF.5T8,KOR,2011,-54777,UIS_EST,
MENF.5T8,KOR,2012,-53377,UIS_EST,
MENF.5T8,KOR,2013,-58334,UIS_EST,
MENF.5T8,KOR,2014,-57663,UIS_EST,
MENF.5T8,KOR,2015,-53324,,
MENF.5T8,KOR,2016,-43593,,
MENF.5T8,KOR,2017,-34662,,
MENF.5T8,KOR,2018,-16952,,
MENF.5T8,KOR,2019,-2730,UIS_EST,
MENF.5T8,KOR,2020,9457,,
MENF.5T8,KOR,2021,29362,UIS_EST,
MENF.5T8,KOR,2022,35745,UIS_EST,
MENF.5T8,KWT,2008,-5384,UIS_EST,
MENF.5T8,KWT,2009,-655,UIS_EST,
MENF.5T8,LAO,2000,-1184,UIS_EST,
MENF.5T8,LAO,2001,-1016,UIS_EST,
MENF.5T8,LAO,2002,-1041,UIS_EST,
MENF.5T8,LAO,2003,-1399,UIS_EST,
MENF.5T8,LAO,2004,-1671,UIS_EST,
MENF.5T8,LAO,2005,-2083,UIS_EST,
MENF.5T8,LAO,2006,-2733,UIS_EST,
MENF.5T8,LAO,2007,-3167,UIS_EST,
MENF.5T8,LAO,2008,-3479,UIS_EST,
MENF.5T8,LAO,2009,-3531,UIS_EST,
MENF.5T8,LAO,2010,-3093,UIS_EST,
MENF.5T8,LAO,2011,-3333,UIS_EST,
MENF.5T8,LAO,2012,-3772,UIS_EST,
MENF.5T8,LAO,2013,-4519,UIS_EST,
MENF.5T8,LAO,2014,-2845,UIS_EST,
MENF.5T8,LAO,2015,-3214,,
MENF.5T8,LAO,2016,-5839,,
MENF.5T8,LAO,2017,-4631,,
MENF.5T8,LAO,2018,-6120,,
MENF.5T8,LAO,2019,-7823,UIS_EST,
MENF.5T8,LAO,2020,-8890,,
MENF.5T8,LBN,2000,4971,UIS_EST,
MENF.5T8,LBN,2001,4502,UIS_EST,
MENF.5T8,LBN,2002,3415,UIS_EST,
MENF.5T8,LBN,2003,-650,UIS_EST,
MENF.5T8,LBN,2004,698,UIS_EST,
MENF.5T8,LBN,2005,1103,UIS_EST,
MENF.5T8,LBN,2006,3506,UIS_EST,
MENF.5T8,LBN,2007,9064,UIS_EST,
MENF.5T8,LBN,2010,17365,UIS_EST,
MENF.5T8,LBN,2011,20090,UIS_EST,
MENF.5T8,LBN,2012,14520,UIS_EST,
MENF.5T8,LBN,2014,3532,UIS_EST,
MENF.5T8,LBN,2015,6577,,
